,prediction
13154,4994.737042070239
36008,848.0470068391733
19855,6949.37848070674
45394,2289.731082821465
14285,5697.243783291873
18248,6866.874851487482
14720,268.5318094658978
46210,1842.2845691514594
48283,2761.3203898665524
6034,801.6589803237694
32291,516.4725554833421
33774,836.351901398677
22819,8060.668828066993
7128,4250.185478155414
1508,3567.8761421127238
36457,588.9166353114888
13588,5103.94957927448
45749,2032.6623213879939
20204,8236.012797743044
46984,2297.8902026214782
41471,1097.4797489779485
37757,875.2203243150179
5503,4495.023693631518
53458,3762.7796872108884
31488,646.7915542999981
51667,2999.2826373557327
35550,494.82378216844154
20574,7797.848893619079
21495,9574.172573029835
4816,3658.3226200289027
13167,5357.473208589901
19353,1211.6762756303578
36324,687.9639354473511
8960,4483.2250339887905
42943,-86.9162017992312
43227,1104.3969086611723
736,753.8775282112474
3607,3285.5570244167975
45300,392.60757628403735
17608,6628.876540065288
33631,547.6834984136367
14731,6932.8692028833575
10951,5670.556142158808
5265,6244.221945168911
13287,5089.458109396101
40046,1184.2385753265844
16842,5073.211339829028
18153,9420.165609499072
51946,3094.418678830636
10280,5588.387963574549
29155,494.23844891226327
48601,2132.0183622787663
24528,10629.871863014301
15679,5465.4125723822
2624,4684.762711242227
16467,5009.736408492343
24531,12134.456464172661
1183,3891.3701879076834
40890,954.5062894786024
34336,340.9847243502627
41841,1583.437814694018
48858,2852.202395947541
28148,521.0791667189042
43973,817.1566303332584
22230,7333.658613630543
36364,710.6286277612344
37543,1040.6734045843878
47257,1712.9651602492559
5354,5518.878870344952
2601,2905.5111322121957
46528,1700.001819164212
49773,991.3051076662559
39959,414.42479735339293
14766,5782.860324827656
17915,9420.343498435972
10520,5819.226573337288
8318,5358.860710895888
27613,14001.748471950079
30576,563.3586717466787
40095,560.2061134731994
53098,3035.6054309389583
33749,691.929919094946
1558,3208.2056743621724
47950,1011.44875694445
2211,5372.543281860364
31436,528.5933272897892
20137,6925.316493026998
7519,5166.092492801401
22988,7347.822005645316
49604,2631.915982295679
12622,5586.501830458379
20959,8966.823487357824
20737,8565.471126248009
7678,5249.431730814653
13294,5837.0746125704445
22850,5372.775859002826
36604,496.9927323891825
22790,7783.728207082035
18048,564.9653844409368
3288,4231.152448631674
53042,3448.0824356874073
52721,2451.149370211653
35960,100.18545794560123
7544,2909.664622407661
9681,5308.732899888682
37037,596.6103235326154
24545,16275.439478998122
29712,306.34478868321094
53321,2909.6871577049533
46993,2884.0874604019846
34448,1652.585840405005
16166,5547.264864385661
22461,9348.786360360406
28787,829.5310240117324
40749,1132.4560748931217
20227,5525.977121808299
5553,5591.323162403078
15249,5615.205169689709
41628,446.55547687221406
31642,335.5096155311403
21558,4785.083319782858
407,375.21323593430134
45597,1761.2402778844807
36161,964.0633578340712
13995,6639.884499795628
46839,2291.598646668157
49451,3108.7920759094995
14478,8931.306584664333
9093,6592.837429806146
46606,1663.001307317365
22013,8970.864311000872
44706,2097.1349450223643
13842,5150.826114707917
31942,136.5699652829826
8971,4633.262204902516
32410,1108.2162166670205
1417,1850.0033285393329
34194,657.0210971849046
8089,5254.564048353828
46227,1316.048806100367
53533,3126.3569508152796
2915,5443.436262265941
18863,9928.122710793134
15200,6739.38047272814
38770,592.8463282490993
16831,6373.009482010806
25214,13923.119810681794
41953,-264.81853413306817
13713,437.3828409507769
3481,4047.7035467549977
343,2680.2512679457104
22822,9805.100300872433
51658,665.4481636147902
20413,7825.264993584051
26073,9869.085355201874
41021,864.6095989026799
15257,5092.706168390718
16957,5141.018900352914
11625,6285.204634755051
33954,-97.18595107349392
20793,9161.77475830854
37267,682.2584759347992
36028,1301.5677170175513
39684,1078.4542308934397
6660,5054.123760767556
15558,5220.985975808166
26480,10309.86311015486
12385,635.9618123388245
10074,573.159073762683
46119,1842.25657243545
52092,1880.2892810377452
52380,2848.0810954414155
53420,3212.79027297215
43623,1286.8716299316438
2777,4140.377856070812
23036,612.4109240460348
22494,13807.078884651379
40024,356.38289387486657
18264,9422.936633367692
32456,555.8267943899082
34047,1256.8028147558398
47756,1886.611771802396
28683,355.04075319335607
46340,1292.265322274572
26482,11551.504432811513
12627,7141.282464119844
51687,2184.2807304134985
48322,215.38461466308217
52752,3101.321907652269
7161,4955.336724048431
6215,3695.1551893820906
26063,9489.697238025965
52297,91.38179487824891
38447,2038.3610326459093
8093,5349.731895514187
30867,199.296124284876
1583,3133.803607381029
1048,3577.038744461406
30541,134.44612243790107
35706,690.9739742713318
7592,5285.71884446874
18166,8745.56813763387
37216,1323.028238990526
16839,9167.410084972506
7441,3207.0451307215735
18094,9700.732644085443
8889,5704.449587111729
19652,10966.935326351077
45598,1564.3300801676523
38855,911.7849470383335
18491,5698.824045009467
43036,2084.7866550977524
5186,3887.5924786471696
30208,806.405995924335
28262,278.60568361485275
17124,5845.883019565741
14085,7481.311997012101
48380,3345.329744152961
39180,789.6152933523554
8886,4206.467726578372
47505,1773.5673009571801
28575,182.36643393889244
16570,5317.318851633656
8736,4647.142779812715
43247,1499.1369582084662
41493,1237.1091776281319
12969,6511.754589253689
14597,5523.005632269787
3108,3145.5387253714325
32682,114.32758310845747
38856,562.4226060736182
43824,990.5148992787435
17808,5307.164130353669
29196,732.0951804980759
811,2937.772094203876
862,3721.6315018340683
18198,7479.224463267548
474,3148.7247417796316
34340,276.4306842397018
32431,587.5515112444336
25240,13861.701218185055
48012,2044.7413594562786
47844,1840.2944474807337
4867,5042.136691744921
28077,1114.4444248074615
12033,513.2395019562573
32999,870.6016798346354
12824,6246.38418857071
5746,5370.3109470456675
214,2914.5030466214703
712,5256.432213088994
10999,4160.276944499095
8665,7378.370702258304
8365,4135.856952496524
1131,3284.328995161599
52030,2862.4783698251085
44943,1953.3841974755196
48466,3155.0503619939045
7963,5163.001019110694
5245,5158.452905050144
32366,749.2698981727517
11958,6801.608329752124
32468,542.6199717155105
27954,419.1630603726371
38882,750.5680418859993
6810,5360.82827887878
24155,14138.073811392549
32002,503.7134292114097
5304,5047.15921208802
53157,3402.1007374496585
47155,1769.1445956864663
21626,9639.236754523692
50609,3501.594465542592
34788,1227.0893109750505
42354,1078.064073662339
48336,1982.9339149549014
23676,11767.297629163359
16507,7341.567087624782
7635,4884.173917786757
17521,5522.934930076051
18378,900.1131768608066
50262,1863.7285682004658
31299,505.0382828047368
3049,398.7306844829109
6217,3481.2038417815675
22089,6051.468268716866
49,162.19560830182672
18661,5876.601903511966
49635,230.07800882117226
42535,833.9279774060087
21854,7439.687416047227
6529,3864.6968064684697
18810,6285.129447536787
22479,7132.904314035079
25124,14149.728646359323
8517,5617.643024543975
8022,6686.731145550919
2943,4611.740945569574
2337,3357.566362309888
16801,7655.532097761417
46079,2758.0266677184845
18726,6806.738055228923
49932,2730.1617195079634
48276,1724.3371781114583
23607,10126.977922805023
43720,1061.202933644523
11568,5648.882764155944
51003,3237.550793024562
46168,1332.9224846237958
50560,3260.415927963186
24388,792.9022535098702
30231,495.4098786092145
419,285.4566445193959
42242,1889.3357953332015
5794,5414.4004583582355
14431,5127.276531641586
11247,7674.681719409309
51471,2712.412554633458
38343,633.1379564457166
24613,12017.468234535416
17289,6811.775482827803
11893,6644.293102430851
3027,2819.485096336619
44091,2196.451131401205
45940,1821.7984262787504
3243,2990.4558144743205
37300,1813.6885700466628
34711,576.8484832995528
17082,6038.200324678621
31364,704.597664056917
24029,9350.57379456683
34021,920.1260935769678
39414,1082.2188323031878
4082,3691.6948437027313
38427,1651.6054305408725
14753,5501.673915769314
43688,1327.1056821758284
46115,2244.636191343463
33495,651.7411460003277
8441,5703.691632497917
39400,936.6797109368053
23759,11313.633811799797
7142,7011.404608270073
21744,9278.117681493854
18843,5260.156724711676
44255,1452.2895308780426
24268,8486.558541142751
3663,3497.3125585331254
40807,1653.7830219783973
6113,5410.534131624043
8492,4496.24627985854
31311,1006.5485296774896
53753,3082.0863661131225
23735,13561.926657166085
40587,1017.5126735226986
22162,5937.392647439234
14044,1193.098837952184
32127,829.4067266089078
20853,6704.550822454721
49537,2827.1430999739932
38977,1407.0724287988087
1952,2587.3379620650703
16870,5361.474543334363
13964,5340.456052613323
16529,5741.5892263800215
6143,4305.686500883385
26121,13857.946215995738
8489,4379.904296286342
42754,1870.284872595057
53703,1742.6949931145718
5987,5528.10000664972
28007,353.59870232925095
35180,542.5737345622874
26223,15734.9342936868
33195,362.4287233992691
26768,14194.937301061218
41007,611.1330067061426
9519,6271.67642730007
28595,62.82469693634266
12687,8019.526354988335
15121,6316.480665077006
37972,1229.2894744909427
29701,22.33806914316665
1057,512.8470998855846
27583,16376.270057148151
6923,5152.434738754864
30625,502.5004238142792
45571,1786.3772181458407
2799,3199.320946696058
47715,2410.987153613758
8883,5444.571975252678
22037,677.6484726711933
20217,5916.462909184711
24598,13485.28570193467
40000,982.1236182980574
25222,7660.86864850424
29947,436.12549136257803
20844,6455.942757359753
40165,989.4311290518235
26158,13611.358180640189
7540,5276.112993961049
29616,240.47264323394484
41394,1867.953857261149
44681,1378.3663919850515
52087,2932.976514135622
29239,815.6591087088455
33303,689.716018556901
38439,899.8779892654311
14090,8203.243054766133
1668,2699.053025553447
44166,1155.256853582494
49164,2211.9895939262788
17840,5639.523264593934
20262,5570.4103777498385
8454,5391.653396219133
38627,198.1985812343446
33338,1002.2421576274974
39195,1247.502525204989
39441,1177.7832146813198
6016,4472.730742662619
31407,477.4548464723339
14067,272.34887263217024
50912,3117.0585542265835
23861,13455.303135482383
17079,5507.399684130123
14183,5256.79283775711
39312,828.5833731820967
16424,7816.881747693915
6244,5809.208011910658
11634,13772.187173400998
3486,4349.126549551762
43832,2237.2658554485315
2480,2648.235892735509
16231,7051.320338929447
27682,14242.662589920496
38195,1459.4167324064329
354,3354.7029991276577
53731,2827.541532808529
35368,914.8754627253911
24383,408.97111342416974
30674,821.8250620328909
27999,201.531273284294
49052,3092.1596341358527
46353,2763.1114612685233
22647,9525.775244793387
43907,-21.912553933529125
9444,4624.3685071873515
52098,3320.099566400564
49941,3011.7444966648
8537,4709.848129360178
8901,5918.095044923133
10821,5359.330410031562
24971,11780.584581478024
42103,1270.5597729729088
22974,10659.974589067697
13650,6318.751512396098
40316,1031.1424124626901
8225,5455.987813654627
46338,2328.008905881972
24568,10049.63201577857
8550,5392.790428168248
45534,3053.665192749453
30553,519.1975186272575
46777,3086.6484110352685
26538,17610.90831862087
36532,944.8207620735047
47719,2235.9122235640534
50134,2709.5491914512277
30356,629.0016136909871
28201,597.7215852147565
11541,6316.8591316314705
3028,2871.2730397982596
53158,2599.535072932871
26333,14121.128509452803
21035,323.42529247266066
21176,7414.857892923785
36795,646.142091655809
24362,1351.1351697245009
5473,4648.890725120551
48959,2443.218342529577
36356,821.0071516342541
27291,13879.234898186216
36287,284.36715494995224
45135,1659.9266154540492
53059,1442.4179923159718
42945,113.73058222079635
12520,4650.433395556316
38079,425.6926732776665
32868,830.9044420727623
35782,728.9896409529501
10890,6416.521172486033
38783,460.07330353163707
49466,1701.0382408508995
29503,442.11955823067547
39268,569.9313236163252
41359,2227.9683984729418
19016,6371.37416647431
48876,1939.14580840692
6308,4199.295245900412
49479,2603.1176429493826
38746,903.9598008729699
51378,2603.2000174292225
31994,108.51079905102961
46648,376.2933027118306
12154,7383.613039115906
38241,1121.4475043819293
21433,13289.223367795867
10474,4991.56366968771
23127,9445.808169338135
31077,523.8216061358216
14771,5947.891076567123
37727,88.98379919053696
8713,927.7261740391004
4831,3370.1942527599313
40410,2028.4220084692424
30567,676.45257793372
32932,788.7809530037484
27177,9078.328902897281
49226,1562.2158365430005
29298,462.3943724223027
6501,5199.407926752543
1487,5201.494327044542
43383,1745.6034820630048
41596,597.6193362389859
6354,4820.854501802667
24579,11377.699324601772
5418,5525.271994564357
22655,9859.247862510212
15603,5895.143990093267
32716,11.866349895364692
4336,4623.095352165947
44909,1840.998616721019
20825,11617.459318353955
26194,13635.701815190878
34144,627.8561122989922
35099,552.9553961171223
46573,2186.230076349715
33858,619.1705220311524
30530,739.7907616813463
31741,977.191137257385
12426,5171.268630880326
44914,1840.5495967015668
47489,3123.977958749372
3912,3109.1995155741643
25250,16031.49294396479
19926,9636.894247007212
27440,15271.942148620685
40669,897.8917648835377
5881,5565.864855751668
51532,3006.7121832618213
37806,617.5686462388439
27561,19442.680400965095
35896,697.3298360411791
28675,196.8714828014381
14446,5425.549655356774
1594,3721.1856800032183
15681,6939.012796359013
15959,5838.4086951162535
44403,2060.4245862704156
2181,3151.233298827632
11591,6114.348420960301
17348,6244.926743580583
32537,359.6219781658183
24640,15217.288638572936
7359,4965.960909188967
16033,81.31751994972728
43611,356.8576657707563
11072,4503.850498122392
37455,504.0054111840873
41769,2063.637312558705
53076,2362.676838265037
46741,1957.5602229682772
53384,3050.837985284368
51190,4285.152029401248
31713,1198.9156220096156
14646,5822.444742653754
9057,574.0738909743668
19535,5546.040954541642
22526,5067.157804046341
20255,8591.199624368855
6467,4256.9623632287075
46891,1908.4246612305942
20582,9415.047376204848
33353,1354.1314715263288
20206,7937.00224514691
29579,872.9014818733849
13040,811.0519380205005
10595,6044.0428606124915
14584,4886.5850627609325
47875,1529.0269448342551
22530,10333.926037447713
18586,5429.269324839754
22182,5104.334293477405
49654,3007.536318263774
4538,5217.540847826325
34515,842.9847853675055
21328,9044.111452818497
51599,2319.2254507974467
5645,4656.773275464453
16987,5366.660280633718
41795,1068.6979325556167
2916,4851.9345698697925
7596,4527.643581168617
15165,5477.445896948591
16573,5315.978174216583
28331,840.5382892964662
34826,679.1132536516488
42228,696.7087357263445
17940,5929.220383007383
43099,1784.8898834775573
37967,1349.6327928076062
35982,567.207887821216
33222,760.0668810994321
11839,5975.32559241821
2987,3332.332009974696
52,817.7536312209195
48866,1569.6077865126535
17437,5502.036076284405
37652,1055.6342217210258
29028,700.8467996693216
38431,658.5505312046953
38181,1134.0872526278981
37243,1253.809105016382
14240,7262.16357331301
8790,5280.58047777516
32629,1244.5224585340657
47621,2073.4007247644986
50298,346.9128329525738
37086,805.8067501970982
5236,4443.163761140215
13723,637.6680239084963
48658,534.4734591600973
1413,3058.308519154951
33984,1129.284318178783
26860,9423.750058741805
44227,2250.1573608872823
39446,1146.1000919175094
52520,3097.6129708422704
51363,3918.1474045180767
20458,9545.013049562636
25624,14076.276123169964
31737,1390.619009414615
8569,7303.08644210714
2161,3638.877055035133
14518,5274.8398389396425
32440,760.9115013781629
10947,4388.60571037792
2404,2832.155692264394
19442,5904.082484742368
10193,3923.197329186878
28376,-13.52591601534732
46565,1978.390285918871
28962,438.89405292389347
30487,523.9778809980016
1784,2365.676690132892
28970,656.1328318153319
30377,437.2307222808522
26186,9550.764222577081
13670,6617.48775876623
21807,12028.606568522755
11208,4865.354614187427
23856,13947.006496832397
34225,862.5956183176604
25982,6860.722964017854
50765,3105.555837929729
16468,5122.800425001231
48299,1378.3043310080902
18295,8650.45995788215
14494,6288.068937550395
27827,580.838325861434
25354,201.10896314492857
22565,9441.641743065808
33958,-177.15302652874743
34845,639.5707450126138
1851,3863.799395600945
15236,5926.773905326878
42063,2672.721736293948
19793,6942.173060890773
19273,8410.085894018348
21890,9822.041483400992
42146,1605.8980799648089
52155,3240.338358207686
17807,5433.302812492482
15946,4897.263014884449
23463,8071.79660483025
33499,389.8921939700158
3705,5268.686664634095
37495,1676.0620604762407
45284,1889.6005437744643
10240,6669.224193820381
43295,1962.0856115670977
52019,3250.980630402064
3859,3336.830688693426
10092,4400.963581132422
18596,6089.798706917261
43799,2162.670681832973
4116,3785.8265980086726
28418,706.8871036906457
35174,687.431240376216
4550,4471.172687410057
46916,2208.8808378020076
52734,2833.921859618902
20419,10114.19245226634
30249,-41.51533340259266
25417,13855.531872832962
18575,9372.851527838216
38830,1074.1089760710965
15961,7072.506925527514
13656,7885.426583715391
42395,1255.3227336029704
10917,6252.230862306298
48327,93.32136614513365
29787,634.0862134015842
38801,521.5313849269623
37821,414.86837434466725
36857,1459.4167324064329
19820,6757.724352215046
1976,4768.375515342044
14165,4926.718500088067
12566,5353.222167652777
6235,4352.6788642767715
42396,2469.7879292536672
33388,954.2024864910818
52756,3226.00728260267
4456,5182.498717028724
9023,5615.998109787046
657,3078.5212723696204
14763,6655.105733732369
21006,9691.258233131452
45867,1548.1186616974446
29512,637.009726208089
12423,10346.491817155485
40933,537.8949220670911
43549,1663.467437996478
31347,283.9113866758671
25029,371.9008711231545
21674,10969.818063423076
25151,13447.612039323632
6186,5451.913685260222
4779,6309.344795611682
40231,1332.969156129344
38,168.810423607345
12791,6690.726079263555
11163,5682.31703041619
45725,2877.0125451812237
18875,5244.653631674017
27983,216.9764615372551
46526,1422.707678880939
34266,87.51901821008141
29950,415.5554329252991
39074,1411.7032645620056
40993,2244.0771336150465
53217,3058.340238863624
52393,3206.0848075833565
12216,5337.47274205997
7460,5304.865615150833
6567,6161.827418700119
7895,5848.746729970779
22221,10166.303988567064
39226,1006.9817258732037
75,313.02730183329913
50671,570.696248607117
316,3231.20581731106
31305,677.5864116942357
45537,1776.5686985643806
53363,2600.065523164434
1841,2767.493525797556
23473,14227.826852741426
2386,285.0166175941413
49004,1578.2300105770773
29942,512.7837336821649
26496,16604.678166437487
48825,3152.19263567929
11617,6205.085759095577
39943,-232.79960885683613
4911,4331.781297321046
27119,17062.66279197341
17456,6824.252708563126
27784,746.6001468857212
25529,16223.199317328417
32681,272.46470059210696
32278,288.44352352931674
742,616.3801058822355
22153,9606.406825141436
14143,7002.7203048381525
34557,1138.1999119172433
47207,1625.6038899847845
13129,5385.5098027434815
46753,1503.678675891806
44325,383.14970664454813
16386,7701.162516885817
12639,7512.789775185245
344,3782.3942306547942
33237,719.6259851986833
52583,4140.746154059692
19663,9868.665289902076
25087,11296.306975455193
41048,1473.5844376718305
23974,7177.74708270695
35716,514.3440337743014
14170,5921.647359648143
45063,2081.0233589144627
11385,766.1715734121863
39222,2304.6567022445925
3795,4836.539621578948
1458,3282.379824674288
41350,2140.701342093693
9011,5194.271624795012
52310,242.86841247262782
6231,4846.04725539253
42191,1872.5568901477745
4845,3885.1106314792523
37501,-68.03866458293123
26216,15624.375654427846
34165,889.0234487768539
35344,1016.5042485520207
49021,1544.3072353987882
38329,690.9794172995062
34343,492.2184191728411
39555,209.2930716367846
8746,4154.737687901434
38832,1045.665095636221
31172,741.1143100482259
38188,908.4201020801192
12708,96.5096273929048
32722,271.43052374499166
39078,990.0546459801335
26235,13829.44027458391
46106,2490.8312185021096
6361,217.34406508052052
15767,8303.04550522345
9225,6920.433118495888
32106,566.0296273947279
14967,6103.163895910047
29116,153.06021643939675
816,3026.167541315466
45602,1339.473345990209
44160,2102.4727826011076
12608,6757.951856597292
16196,6992.2623226125015
48427,2305.8479401836375
6224,5146.06418661383
43695,1637.4646106044675
34972,-61.107944306077115
9536,5444.811906776002
40055,926.9599438218502
26397,15288.99787692789
52761,3148.208236145583
29557,829.3849544962068
32300,729.975493845257
40020,2213.1414779595616
11872,6862.889493950124
6465,4440.359973582492
26775,14792.51959623531
32142,605.1334968098672
21208,9809.335189153546
36688,379.6394912710457
19090,9773.09208620364
51107,2943.758107590893
13501,6914.495410673144
6079,5089.333987442178
32341,433.9183390791659
35210,556.5090160685904
44089,1705.034132567187
35000,801.7303816177409
19463,6464.800775145777
22633,7056.6021830761765
24367,629.1633131908056
33136,254.45305050645038
29853,353.71866809091443
31266,530.3862045243841
43780,1529.5592926825811
47429,1772.509440644677
38463,798.7403044192106
40526,1301.2153091062537
32395,763.7012184268606
27023,18586.813900281388
26932,23164.09403695926
30673,633.6796262205171
12609,6971.4452141293095
37472,998.518368733341
33352,820.7771481636264
43765,1096.8849929298594
8807,7882.265384225131
33875,599.3787737293933
49198,2293.2394052328236
9165,5040.0899521254105
51519,2904.622691393717
24221,11558.74877218092
21194,9248.513257418379
28116,566.0508942466404
16941,5838.956279052627
51137,3210.6213227514054
45943,2114.3955641977554
13488,5914.078492481161
42174,1803.8166842617793
4988,4595.052491973371
47125,1601.8735265596733
49637,256.582336379699
35846,1036.7382686186065
20740,7846.572091660641
36497,1664.6041227227906
50455,2892.659115672028
35845,1211.8283943002825
10126,5065.030781403195
6807,3965.184070666841
12967,7434.797622093751
9798,7036.876999166436
33527,771.3388948254324
8023,4498.750680714285
3434,3925.589100271285
14237,7279.403531762713
1107,3636.7212310556934
31763,807.9463984753747
6824,5356.945956546944
51012,3221.1509467839132
8821,6688.545636860234
6179,4239.707168690962
20443,9147.826503944303
26929,11269.421131882349
16808,5119.031491950325
2146,2005.329702635263
17075,7233.890227434173
33319,861.2666269226102
22389,8504.95303085973
34427,477.4226935640727
23679,7459.639558622352
21154,5803.742854189393
14981,5506.35590806258
40771,-42.05244258978928
49692,2827.0420094486
12950,5485.837612281603
43604,632.0355114292579
29453,525.3927922843068
11299,5682.774885491868
27000,10243.64669740491
53028,3753.7715216699034
30392,726.9075502365704
5165,4607.914912354256
44429,1978.0520027086059
1675,4916.577534220767
21678,10037.031968661171
9146,5617.323898338878
22590,9636.754907355786
21374,565.676908062087
4707,4751.88334817832
2585,6190.540203768514
6835,4930.18300195968
35978,975.381130972597
14000,6346.790365125169
24896,9605.599800799142
10421,6352.573103312188
50124,2629.870394519261
24446,9823.787188523871
52826,3180.9407534540187
41230,1260.4895313648885
9403,5145.279540510466
36748,567.3259606207321
46409,1770.8120641312235
11852,5586.77520172589
21160,7142.829619580136
4277,4108.214653375762
36814,286.31086401855646
5121,5847.783083543502
6017,4617.42333239758
1034,4207.522216928366
233,1615.4065000081428
32805,754.0066154526503
19415,7312.558377601048
44235,2134.4110729762906
579,3762.9840167578914
52213,2888.214203936288
52895,3204.7787684270043
1331,2461.4381231077205
39140,636.8109360326162
44985,509.41475092223845
4293,4698.2521571817615
28857,992.9405628501954
53224,1863.4844025320745
630,4325.504611842425
46759,2744.669013210081
5042,1094.500557835774
13183,6774.503821507864
31418,629.0732554978422
34161,354.37903518199164
49671,2270.4787594549343
34891,904.695789534635
31523,518.0520172352626
28219,642.0958065940467
6367,248.46703711943337
11296,4454.741646264789
28101,482.7434388736947
30016,778.5908990174248
50570,3192.0801757832196
7003,5644.647875874829
50360,2823.78972880782
22303,9782.29308910905
5172,5113.087581589814
22197,6474.574920024563
8966,5540.614327715311
42514,895.4240019605822
41480,1570.5894832127087
44305,1683.4241023771974
52465,2739.1084897605033
14238,4658.259823902987
5382,205.86616570161277
46787,1574.4259202687463
5545,5136.937088745379
43959,483.39159629142887
40273,615.6277881360365
41705,1644.5222213261331
43110,2066.2037743914043
50644,487.47340789896407
9068,5103.358039805529
23242,10366.70990145066
20657,6042.1621705245
4222,3101.5875957066455
36211,1111.7802174140415
26034,533.3300445696914
30909,400.71458155032815
7525,5655.165697283022
44043,2040.9558568079665
43043,1862.886192761307
28711,-19.271058265927422
42013,886.8792970835129
18417,6993.01048416644
28905,553.5727058530501
20444,9330.404668052468
20253,8079.272216115662
53154,2939.5362105582535
25125,13772.187173400998
29773,446.35764470039794
19287,5490.023236994792
12859,5805.748953067223
35723,601.8252698004362
8869,5830.735686011345
48730,1823.531153889071
31366,751.6543332668334
13853,5359.669040464632
17652,6142.743995830902
4110,3971.265603165539
3151,4582.000032808472
23442,8790.109542976848
13847,4751.258702452071
20383,302.91243971986114
26615,13978.604851548043
8763,4756.164649061557
19955,7033.019141875118
16613,7088.298278697923
20214,5536.6814549796345
42977,1176.0183341627308
36006,679.0511926746913
20201,10209.239357270853
39411,1233.6851226587642
16266,6599.872662288881
46122,3162.1734073300395
16243,5115.312955919901
41367,1364.3239237355883
3031,740.8544993743526
25021,429.7165617099672
116,3607.85184229285
30548,606.8308733233207
38583,978.8589713154906
32836,1383.8989003280803
28545,252.87979594691205
10020,476.47987963637934
16695,593.537524631447
49783,3452.289656084784
15650,6923.302034701293
51260,2347.7427310084895
15714,890.9248179810711
28248,707.765264579004
34257,401.30483418335643
47765,1789.5320396494244
50089,1728.4018481698877
32424,300.694816189156
18805,9312.747842491573
6832,5412.703081844784
5568,5081.959166522725
25900,21280.07859475673
33465,542.040099878046
21616,10085.149677981655
13700,6357.8418212176075
40973,857.9762096730628
13914,5603.82451061073
30521,720.6191924718551
28027,357.04722233914435
43517,922.2242728649835
27196,5921.495569810486
33211,922.2934201055468
21073,6874.505779631421
36367,1047.5930783771728
5907,4030.9530505723706
36611,581.6856390679823
686,3869.7406304445576
42469,2810.389039989419
50900,2066.868279284201
3647,4411.724861084811
32405,604.723377953309
48606,4593.721413776722
14276,6091.27870559523
28042,290.85656146563633
51743,2867.9982525330124
11256,7200.989595858175
5994,5895.466990542038
25050,10623.03385657716
47524,2082.6669684449334
49545,1635.4458677009716
28473,362.21040595066734
9856,4644.464492828964
49227,1175.4573834721668
2952,4627.823409838533
50637,-105.23694451722986
38809,123.2444636828368
24391,11413.411991056037
50231,2980.020385936503
9282,5443.706088122035
35926,1117.348582114737
29676,281.6450243812942
2195,4191.229363591436
41589,477.06597607715594
51903,3447.096582795104
39782,695.8908253277077
51523,3049.4493495258357
6847,6581.201621506332
5504,5935.039388859226
26198,5302.507889936838
13624,6492.968086124545
36433,404.46829690372033
17385,486.17578783704084
44457,2148.408609298989
25644,9717.762560689978
24891,13808.186202371242
10907,5063.325523182561
28592,350.29591834799794
42588,2363.6047863726344
33449,478.39143579672236
1631,2851.209207064916
19908,11335.295387178352
28053,758.4193742801326
18707,-16.494221101169387
2510,5066.504203600431
839,3582.224436650067
20410,5294.923027172219
32331,968.9169710725691
30308,1070.7825086244557
28498,761.581531774038
20913,8186.9265179638205
39568,1356.2566012073257
11489,6449.475552654481
52882,3443.1668898574935
31255,670.0722511233507
48883,2809.471038325053
32677,451.909680316563
47122,1392.7185406025346
48617,2271.9202041928074
26052,15669.919214047879
20579,9877.790907095165
11711,601.4991594824387
36202,505.10034378170167
27466,14704.109472488464
18558,7618.726044448884
7560,6167.106064658241
1846,2923.205765939507
21499,9633.752222912664
20048,181.5272566883359
13989,5239.585967174175
37330,242.03838635425927
32524,1147.5123927508976
1775,3286.5332780886747
120,3038.5562597517783
36249,1127.0841546628908
8692,5131.080797398821
3581,3219.0901229194496
49111,2255.937507011924
12547,5361.276534734021
3197,3983.8795811445307
2865,3228.8439359048098
9621,6750.636657975781
8663,5662.365827454183
13152,6412.367719071648
35696,254.1303972804817
26983,13394.590975456042
40028,1660.3434825652366
44970,721.3555146204053
48620,2418.929567958352
21856,4892.764336165725
11897,5184.782541860377
38999,1599.8562302041464
14632,6172.44167578795
21434,7899.864305001323
30514,255.15160126965566
44402,2629.4383097105674
50599,3163.9318914714167
44763,1628.8574103981155
43118,1710.5893663719544
23153,10668.419877544251
33263,360.20748687090236
49588,2876.8154945845345
51924,2697.575841060203
48010,1894.2567841912933
52489,1729.8004303716625
2888,3580.421811466291
26969,14385.307153200029
46096,2838.912263834809
17294,5569.063651178363
34599,-62.018605325498356
31483,730.2231316268626
34615,311.4820439897703
53695,2903.027405818055
44862,1671.1957782142454
35802,306.45741845454177
10206,6976.460435263165
20633,7316.004986258251
53399,3293.4558991906088
29748,1017.5017874663499
47001,1943.4276970258506
7454,3926.9121664225313
21127,9859.880214494744
5200,4638.673460647968
41453,1022.0421999232349
24344,13145.107442400531
22464,9714.375162043929
53194,2975.0975041162637
5662,4334.053121034329
43598,510.04804251988025
14521,5503.28987580658
25477,9556.675220519734
4592,5368.559211158923
50664,206.09745600815222
61,113.18415012751211
36236,343.69727408902327
16900,9226.378061987021
30687,653.5430163291239
45841,1119.4033568247978
52051,2694.037804419593
409,813.7577395046319
31751,754.5202885114413
1808,5178.939066313391
33128,515.8851354255748
12440,5365.7985496953315
29927,141.31341242697454
33745,659.3720741442703
48812,1980.8422250180884
51421,3054.4848611174093
42173,1863.2455023106013
47379,1922.7980766999935
7094,4985.994833853618
16522,6663.587506758347
27184,14672.082064033426
